ac_year,age,state_cd,state_name,district_cd,district_name,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls
2012-13,4,27,Maharashtra,2728,LATUR,392,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2729,OSMANABAD,141,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2730,SOLAPUR,227,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2731,SATARA,113,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2732,RATNAGIRI,62,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2733,SINDHUDURG,55,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2734,KOLHAPUR,197,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2735,SANGLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2801,ADILABAD,333,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2802,NIZAMABAD,1284,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2803,KARIMNAGAR,1014,0,0,0,0,0,0,0,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2804,MEDAK,1469,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2805,HYDERABAD,4733,0,0,0,0,0,0,0,0,0,0,0,5048,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2806,RANGAREDDI,3580,0,0,0,0,0,0,0,0,0,0,0,3376,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2807,MAHBUBNAGAR,1137,0,0,0,0,0,0,0,0,0,0,0,1030,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2808,NALGONDA,1105,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2809,WARANGAL,1091,0,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2810,KHAMMAM,399,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2811,SRIKAKULAM,352,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2812,VIZIANAGARAM,421,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2813,VISAKHAPATNAM,660,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2814,"EAST GODAVARI",649,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2815,"WEST GODAVARI",987,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2816,KRISHNA,378,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2817,GUNTUR,703,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2818,PRAKASAM,77,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2819,NELLORE,291,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2820,KADAPA,1265,0,0,0,0,0,0,0,0,0,0,0,1183,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2821,KURNOOL,1364,0,0,0,0,0,0,0,0,0,0,0,1367,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2822,ANANTAPUR,529,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,28,"Andhra Pradesh",2823,CHITTOOR,544,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2901,BELAGAVI,51,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2902,BAGALKOT,283,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2903,VIJAYAPURA,354,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2904,KALABURGI,415,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2905,BIDAR,1039,0,0,0,0,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2906,RAICHUR,516,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2907,KOPPAL,123,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2908,GADAG,478,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2909,DHARWAD,235,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2910,"UTTARA KANNADA",42,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2911,HAVERI,99,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2912,BALLARI,710,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2913,CHITRADURGA,478,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2914,DAVANAGERE,386,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2915,SHIVAMOGGA,416,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2916,UDUPI,199,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2917,CHIKKAMAGALURU,307,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2918,TUMAKURU,301,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2919,KOLAR,808,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2920,"BENGALURU U SOUTH",2527,0,0,0,0,0,0,0,0,0,0,0,2446,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2921,"BENGALURU RURAL",345,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2922,MANDYA,651,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2923,HASSAN,471,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2924,"DAKSHINA KANNADA",446,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2925,KODAGU,163,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2926,MYSURU,1183,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2927,CHAMARAJANAGARA,239,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2928,"BENGALURU U NORTH",1962,0,0,0,0,0,0,0,0,0,0,0,2046,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2929,CHIKKABALLAPURA,466,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2930,"BELAGAVI CHIKKODI",195,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2931,"TUMAKURU MADHUGIRI",155,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2932,RAMANAGARA,367,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2933,YADAGIRI,208,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,29,Karnataka,2934,"UTTARA KANNADA SIRSI",19,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,30,Goa,3001,"NORTH GOA",40,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,30,Goa,3002,"SOUTH GOA",61,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,31,Lakshadweep,3101,LAKSHADWEEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3201,KASARAGOD,270,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3202,KANNUR,241,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3203,WAYANAD,94,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3204,KOZHIKODE,376,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3205,MALAPPURAM,1279,0,0,0,0,0,0,0,0,0,0,0,1188,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3206,PALAKKAD,455,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3207,THRISSUR,315,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3208,ERNAKULAM,221,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3209,IDUKKI,173,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3210,KOTTAYAM,860,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3211,ALAPPUZHA,540,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3212,PATHANAMTHITTA,156,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3213,KOLLAM,2493,0,0,0,0,0,0,0,0,0,0,0,2221,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,32,Kerala,3214,THIRUVANANTHAPURAM,1053,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3301,THIRUVALLUR,1120,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3302,CHENNAI,1828,0,0,0,0,0,0,0,0,0,0,0,1689,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3303,KANCHEEPURAM,291,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3304,VELLORE,877,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3305,DHARMAPURI,502,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3306,TIRUVANNAMALAI,1769,0,0,0,0,0,0,0,0,0,0,0,1591,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3307,VILUPPURAM,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3308,SALEM,200,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3309,NAMAKKAL,212,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3310,ERODE,451,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3311,"THE NILGIRIS",80,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3312,COIMBATORE,347,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3313,DINDIGUL,46,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3314,KARUR,15,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3315,TIRUCHIRAPPALLI,295,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3318,CUDDALORE,22,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3319,NAGAPATTINAM,411,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3320,THIRUVARUR,439,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3321,THANJAVUR,2545,0,0,0,0,0,0,0,0,0,0,0,2260,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3322,PUDUKKOTTAI,89,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3324,MADURAI,239,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3325,THENI,106,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3326,VIRUDHUNAGAR,396,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3328,THOOTHUKKUDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3329,TIRUNELVELI,26,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3330,KANNIYAKUMARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,33,Tamilnadu,3331,KRISHANAGIRI,544,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,34,Puducherry,3401,YANAM,31,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,34,Puducherry,3402,PONDICHERRY,370,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,34,Puducherry,3403,MAHE,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,34,Puducherry,3404,KARAIKAL,38,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,35,"Andaman & Nicobar Islands",3501,ANDAMANS,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,35,"Andaman & Nicobar Islands",3502,NICOBARS,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,35,"Andaman & Nicobar Islands",3503,"MIDDLE AND NORTH ANDAMANS",5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",101,KUPWARA,7958,1024,0,0,0,0,0,0,0,0,0,0,7418,956,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",102,BARAMULA,2094,69,0,0,0,0,0,0,0,0,0,0,1872,68,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",103,SRINAGAR,2200,85,0,0,0,0,0,0,0,0,0,0,2142,229,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",104,BADGAM,5831,1524,0,0,0,0,0,0,0,0,0,0,5491,1465,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",105,PULWAMA,3579,443,0,0,0,0,0,0,0,0,0,0,3404,380,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",106,ANANTNAG,6106,501,0,0,0,0,0,0,0,0,0,0,5896,415,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",107,"LEH (LADAKH)",22,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",108,KARGIL,465,25,0,0,0,0,0,0,0,0,0,0,473,37,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",109,DODA,2564,238,0,0,0,0,0,0,0,0,0,0,2295,216,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",110,UDHAMPUR,3604,61,0,0,0,0,0,0,0,0,0,0,2961,38,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",111,PUNCH,4818,2171,0,0,0,0,0,0,0,0,0,0,4537,2005,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",112,RAJAURI,8938,1871,0,0,0,0,0,0,0,0,0,0,7996,1596,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",113,JAMMU,7888,295,0,0,0,0,0,0,0,0,0,0,6575,293,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",114,KATHUA,4122,111,0,0,0,0,0,0,0,0,0,0,3307,107,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",115,SHOPIAN,2196,392,0,0,0,0,0,0,0,0,0,0,2140,333,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",116,BANDIPORA,3231,699,0,0,0,0,0,0,0,0,0,0,2958,659,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",117,KISHTWAR,1744,306,0,0,0,0,0,0,0,0,0,0,1433,204,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",118,RAMBAN,3064,184,0,0,0,0,0,0,0,0,0,0,2562,153,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",119,GANDERBAL,3132,208,0,0,0,0,0,0,0,0,0,0,3002,201,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",120,KULGAM,3470,1185,0,0,0,0,0,0,0,0,0,0,3308,1057,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",121,REASI,3854,1181,0,0,0,0,0,0,0,0,0,0,3339,971,0,0,0,0,0,0,0,0,0,0
2012-13,5,1,"Jammu & Kashmir",122,SAMBA,1266,1692,0,0,0,0,0,0,0,0,0,0,947,1283,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",201,CHAMBA,3494,151,0,0,0,0,0,0,0,0,0,0,3504,131,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",202,KANGRA,6334,1452,0,0,0,0,0,0,0,0,0,0,5742,1386,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",203,"LAHUL & SPITI",102,2,0,0,0,0,0,0,0,0,0,0,113,4,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",204,KULLU,2598,141,0,0,0,0,0,0,0,0,0,0,2482,73,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",205,MANDI,6546,437,0,0,0,0,0,0,0,0,0,0,6054,399,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",206,"HAMIRPUR (H.P.)",2598,1209,0,0,0,0,0,0,0,0,0,0,2212,1113,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",207,UNA,2834,258,0,0,0,0,0,0,0,0,0,0,2430,263,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",208,"BILASPUR (H.P.)",2510,207,0,0,0,0,0,0,0,0,0,0,2226,196,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",209,SOLAN,3559,338,0,0,0,0,0,0,0,0,0,0,3213,288,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",210,SIRMAUR,3099,163,0,0,0,0,0,0,0,0,0,0,3058,140,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",211,SHIMLA,3659,190,0,0,0,0,0,0,0,0,0,0,3275,163,0,0,0,0,0,0,0,0,0,0
2012-13,5,2,"Himachal Pradesh",212,KINNAUR,362,63,0,0,0,0,0,0,0,0,0,0,339,66,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,301,GURDASPUR,4707,943,0,0,0,0,0,0,0,0,0,0,4025,756,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,302,AMRITSAR,7360,651,0,0,0,0,0,0,0,0,0,0,6435,548,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,303,KAPURTHALA,2643,619,0,0,0,0,0,0,0,0,0,0,2314,608,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,304,JALANDHAR,6270,2174,0,0,0,0,0,0,0,0,0,0,5784,1914,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,305,HOSHIARPUR,5027,1325,0,0,0,0,0,0,0,0,0,0,4438,1284,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,306,NAWANSHAHR,2125,393,0,0,0,0,0,0,0,0,0,0,1953,477,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,307,RUPNAGAR,2730,529,0,0,0,0,0,0,0,0,0,0,2463,499,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,308,"FATEHGARH SAHIB",2195,414,0,0,0,0,0,0,0,0,0,0,1894,410,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,309,LUDHIANA,11850,1939,0,0,0,0,0,0,0,0,0,0,10382,1550,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,310,MOGA,2570,267,0,0,0,0,0,0,0,0,0,0,2526,246,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,311,FIROZPUR,3869,676,0,0,0,0,0,0,0,0,0,0,3298,621,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,312,MUKTSAR,3456,269,0,0,0,0,0,0,0,0,0,0,2872,230,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,313,FARIDKOT,2201,254,0,0,0,0,0,0,0,0,0,0,1849,234,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,314,BATHINDA,4649,323,0,0,0,0,0,0,0,0,0,0,4132,346,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,315,MANSA,3216,207,0,0,0,0,0,0,0,0,0,0,2571,225,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,316,SANGRUR,5980,732,0,0,0,0,0,0,0,0,0,0,5166,728,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,317,PATIALA,7763,834,0,0,0,0,0,0,0,0,0,0,6527,692,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,318,MOHALI,3434,382,0,0,0,0,0,0,0,0,0,0,3000,331,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,319,"TARAN TARAN",3084,178,0,0,0,0,0,0,0,0,0,0,2594,182,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,320,BARNALA,2038,187,0,0,0,0,0,0,0,0,0,0,1639,188,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,321,Fazilka,3475,413,0,0,0,0,0,0,0,0,0,0,2883,318,0,0,0,0,0,0,0,0,0,0
2012-13,5,3,Punjab,322,PATHANKOT,2230,566,0,0,0,0,0,0,0,0,0,0,1931,475,0,0,0,0,0,0,0,0,0,0
2012-13,5,4,Chandigarh,401,CHANDIGARH,3403,32,0,0,0,0,0,0,0,0,0,0,3071,44,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,501,UTTARKASHI,1664,1291,0,0,0,0,0,0,0,0,0,0,1496,1088,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,502,CHAMOLI,1831,120,0,0,0,0,0,0,0,0,0,0,1712,101,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,503,RUDRAPRAYAG,1958,313,0,0,0,0,0,0,0,0,0,0,1844,308,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,504,"TEHRI GARHWAL",3601,453,0,0,0,0,0,0,0,0,0,0,3440,398,0,0,0,0,0,0,0,0,0,0
2012-13,5,5,Uttarakhand,505,DEHRADUN,11192,747,0,0,0,0,0,0,0,0,0,0,9830,572,0,0,0,0,0,0,0,0,0,0
