Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Location,School_Type_Id,School_Type,Total_Number_of_Schools,Building,Complete_Medical_Checkup,Computer_Available,Functional_Drinking_Water,Drinking_Water,Functional_Electricity,Functional_Boy_Toilet,Functional_Girl_Toilet,Functional_Toilet_Facility,Functional_Toilet_and_Urinal,Functional_Urinal,Functional_Urinal_Boy,Functional_Urinal_Girl,Handwash,Separate_Room_for_Headmaster,Incinerator,Internet,Kitchen_Garden,Land_Available,Librarian,Library_or_Reading_Corner_or_Book_Bank,Medical_Checkup,Newspaper,Playground,Rain_Water_Harvesting,Ramps,Solar_Panel,Furniture,Water_Purifier,Water_Tested
2012-13,33,Tamilnadu,3310,ERODE,331014,NAMBIYUR,4,"UPS (VI-VIII)",6,"Other Govt. managed schools",Rural,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,0,3,3,3,1,3,3,3,1,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,5,"HSS (VI-XII)",1,"Department of Education",Urban,1,Boys,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,5,"HSS (VI-XII)",1,"Department of Education",Urban,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,Co-Ed,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,3,0,4,4,4,0,4,4,3,4,3,2,0,4,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,5,"HSS (VI-XII)",1,"Department of Education",Urban,3,Co-Ed,2,2,0,2,2,2,2,1,2,2,0,0,0,0,2,2,0,2,2,1,0,2,2,2,2,2,2,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,1,"PS (I-V)",3,"Local body",Rural,3,Co-Ed,50,50,0,8,50,50,50,38,38,40,0,0,0,0,50,10,0,0,42,19,0,50,41,3,44,0,41,0,41,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,1,"PS (I-V)",4,"Government Aided",Rural,3,Co-Ed,5,5,0,0,5,5,4,1,1,1,0,0,0,0,5,1,0,0,5,5,0,5,5,0,5,0,4,0,4,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4,0,0,0,4,1,4,1,4,4,0,1,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,1,"PS (I-V)",3,"Local body",Urban,3,Co-Ed,30,30,0,3,30,30,30,23,22,24,0,0,0,0,30,4,0,0,27,15,0,30,27,2,27,0,24,0,24,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,1,"PS (I-V)",4,"Government Aided",Urban,3,Co-Ed,2,2,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,2,0,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,2,2,0,1,2,2,2,2,2,2,0,0,0,0,2,2,0,0,0,1,0,2,0,1,2,0,0,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,0,2,2,3,1,3,3,2,0,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,0,2,0,2,0,1,2,1,0,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,7,"SS (VI-X)",1,"Department of Education",Rural,3,Co-Ed,3,3,0,1,2,3,3,3,3,3,0,0,0,0,3,1,0,1,1,3,0,3,3,3,3,1,0,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,7,"SS (VI-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,7,"SS (VI-X)",1,"Department of Education",Urban,3,Co-Ed,2,2,0,0,2,2,2,2,2,2,0,0,0,0,2,2,0,1,1,2,0,1,2,2,2,2,1,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,2,"UPS (I-VIII)",3,"Local body",Rural,3,Co-Ed,9,9,0,9,9,9,9,9,8,9,0,0,0,0,9,3,0,0,9,5,0,9,8,1,8,0,8,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,4,4,0,3,4,4,4,4,4,4,0,0,0,0,4,4,0,3,1,4,2,4,0,4,4,2,0,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,2,"UPS (I-VIII)",3,"Local body",Urban,3,Co-Ed,11,11,0,11,11,11,11,11,11,11,0,0,0,0,11,3,0,0,10,9,0,11,11,3,9,0,9,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,3,3,0,2,3,3,3,3,3,3,0,0,0,0,3,2,0,2,0,3,1,2,2,2,3,2,2,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,0,1,2,2,2,2,2,2,1,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,3,3,0,2,3,3,3,3,3,3,0,0,0,0,2,3,0,3,0,3,2,3,3,1,3,3,1,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,5,"HSS (VI-XII)",1,"Department of Education",Urban,1,Boys,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,5,"HSS (VI-XII)",1,"Department of Education",Urban,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,5,"HSS (VI-XII)",4,"Government Aided",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,5,"HSS (VI-XII)",1,"Department of Education",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,1,"PS (I-V)",2,"Tribal Welfare Department",Rural,3,Co-Ed,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,1,"PS (I-V)",3,"Local body",Rural,3,Co-Ed,29,29,0,5,29,29,28,11,15,15,0,0,0,0,5,5,0,0,26,13,0,29,26,7,28,0,18,0,18,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,1,"PS (I-V)",4,"Government Aided",Rural,3,Co-Ed,3,3,0,0,3,3,3,2,2,2,0,0,0,0,1,2,0,0,3,3,0,3,2,0,3,0,1,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,8,8,0,6,8,8,8,8,8,8,0,0,0,0,7,5,0,0,0,5,1,8,3,3,8,0,1,0,7,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,1,"PS (I-V)",3,"Local body",Urban,3,Co-Ed,8,8,0,3,8,8,8,4,5,5,0,0,0,0,0,4,0,0,7,6,0,8,8,2,8,0,7,0,5,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,1,"PS (I-V)",4,"Government Aided",Urban,3,Co-Ed,4,4,0,0,4,4,4,4,4,4,0,0,0,0,2,4,0,0,4,3,0,4,4,1,2,0,4,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,4,4,0,3,4,4,4,4,4,4,0,0,0,0,3,4,0,0,0,1,2,4,3,3,4,0,2,0,4,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2,0,1,3,3,2,2,3,2,1,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,7,"SS (VI-X)",1,"Department of Education",Rural,3,Co-Ed,6,6,0,3,6,6,6,5,5,6,0,0,0,0,1,4,0,4,6,5,0,4,5,5,5,3,4,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,7,"SS (VI-X)",1,"Department of Education",Urban,3,Co-Ed,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,7,"SS (VI-X)",3,"Local body",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,2,"UPS (I-VIII)",2,"Tribal Welfare Department",Rural,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,0,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,2,"UPS (I-VIII)",3,"Local body",Rural,3,Co-Ed,28,28,0,27,28,28,27,19,20,20,0,0,0,0,9,18,0,0,25,16,0,28,25,6,28,0,23,0,16,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,2,"UPS (I-VIII)",4,"Government Aided",Rural,3,Co-Ed,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,2,"UPS (I-VIII)",3,"Local body",Urban,3,Co-Ed,4,4,0,4,4,4,4,2,4,4,0,0,0,0,1,1,0,0,4,3,0,4,4,1,4,0,4,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,4,"UPS (VI-VIII)",6,"Other Govt. managed schools",Rural,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2012-13,33,Tamilnadu,3310,ERODE,331016,SATHY,4,"UPS (VI-VIII)",4,"Government Aided",Urban,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,2,2,1,2,2,2,2,1,1,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,5,"HSS (VI-XII)",2,"Tribal Welfare Department",Rural,3,Co-Ed,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,5,"HSS (VI-XII)",4,"Government Aided",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,1,"PS (I-V)",2,"Tribal Welfare Department",Rural,3,Co-Ed,3,3,0,1,3,3,3,0,1,1,0,0,0,0,3,3,0,0,2,3,0,3,3,3,3,0,2,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,1,"PS (I-V)",3,"Local body",Rural,3,Co-Ed,35,35,0,4,35,35,35,18,17,20,0,0,0,0,35,8,0,0,34,11,0,33,32,18,24,0,25,0,15,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,1,"PS (I-V)",4,"Government Aided",Rural,3,Co-Ed,5,5,0,0,5,5,5,5,5,5,0,0,0,0,5,4,0,0,5,4,0,5,5,2,5,0,2,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,0,2,1,2,2,1,2,2,1,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,7,"SS (VI-X)",1,"Department of Education",Rural,3,Co-Ed,5,5,0,1,5,5,5,5,5,5,0,0,0,0,5,2,0,1,5,3,0,4,4,2,1,1,3,0,4,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,7,"SS (VI-X)",2,"Tribal Welfare Department",Rural,3,Co-Ed,2,2,0,1,2,2,2,2,2,2,0,0,0,0,2,0,0,1,1,1,0,2,2,2,1,2,2,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,7,"SS (VI-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,2,"UPS (I-VIII)",2,"Tribal Welfare Department",Rural,3,Co-Ed,2,2,0,2,2,2,2,0,0,0,0,0,0,0,2,1,0,0,0,2,0,2,2,2,2,0,2,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,2,"UPS (I-VIII)",3,"Local body",Rural,3,Co-Ed,17,17,0,17,17,17,17,15,15,15,0,0,0,0,17,9,0,0,17,10,0,17,15,8,13,0,16,0,4,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331017,THALAVADY,4,"UPS (VI-VIII)",6,"Other Govt. managed schools",Rural,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",5,"HSS (VI-XII)",1,"Department of Education",Urban,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",5,"HSS (VI-XII)",1,"Department of Education",Rural,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,1,2,0,2,2,2,0,2,2,2,2,2,2,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",5,"HSS (VI-XII)",1,"Department of Education",Urban,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,1,2,0,2,1,2,0,2,2,2,2,2,2,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",5,"HSS (VI-XII)",4,"Government Aided",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",1,"PS (I-V)",2,"Tribal Welfare Department",Rural,3,Co-Ed,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",1,"PS (I-V)",3,"Local body",Rural,3,Co-Ed,19,19,0,6,19,19,19,17,19,19,0,0,0,0,19,9,0,0,18,4,0,19,18,2,3,0,18,0,12,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,3,3,0,2,3,3,3,3,3,3,0,0,0,0,3,3,0,0,0,1,0,3,1,2,2,0,0,0,3,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",1,"PS (I-V)",3,"Local body",Urban,3,Co-Ed,10,10,0,3,10,10,10,7,9,9,0,0,0,0,10,7,0,0,10,5,0,10,10,2,4,0,9,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",1,"PS (I-V)",4,"Government Aided",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,7,7,0,6,7,7,7,7,7,7,0,0,0,0,7,6,0,0,0,4,0,7,3,3,7,0,0,0,6,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",7,"SS (VI-X)",1,"Department of Education",Rural,3,Co-Ed,3,3,0,1,3,3,3,3,3,3,0,0,0,0,2,2,0,1,1,3,0,3,3,3,2,1,2,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",7,"SS (VI-X)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",2,"UPS (I-VIII)",3,"Local body",Rural,3,Co-Ed,8,8,0,7,8,8,8,5,8,8,0,0,0,0,8,3,0,0,7,2,0,8,7,2,5,0,6,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",2,"UPS (I-VIII)",3,"Local body",Urban,3,Co-Ed,2,2,0,1,2,2,2,2,2,2,0,0,0,0,2,1,0,0,2,0,0,2,2,1,1,0,2,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331018,"T.N. PALAYAM",4,"UPS (VI-VIII)",6,"Other Govt. managed schools",Rural,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,0,1,2,2,2,2,2,2,0,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,0,2,1,2,0,2,2,2,0,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,5,"HSS (VI-XII)",1,"Department of Education",Urban,1,Boys,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,5,"HSS (VI-XII)",1,"Department of Education",Rural,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,5,"HSS (VI-XII)",1,"Department of Education",Urban,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,1,"PS (I-V)",3,"Local body",Rural,3,Co-Ed,53,53,0,13,53,53,53,33,34,38,0,0,0,0,46,2,0,0,53,28,0,53,51,5,37,0,43,0,52,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,2,2,0,1,2,2,2,2,2,2,0,0,0,0,1,2,0,0,0,1,0,2,1,2,2,0,0,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,1,"PS (I-V)",3,"Local body",Urban,3,Co-Ed,6,6,0,1,6,6,6,3,3,3,0,0,0,0,6,2,0,0,6,2,0,6,6,1,4,0,4,0,6,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,7,"SS (VI-X)",1,"Department of Education",Rural,3,Co-Ed,6,6,0,3,6,6,6,5,6,6,0,0,0,0,6,2,0,4,5,5,0,6,6,5,5,3,5,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,7,"SS (VI-X)",4,"Government Aided",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,2,"UPS (I-VIII)",3,"Local body",Rural,3,Co-Ed,16,16,0,16,16,16,16,15,15,16,0,0,0,0,16,6,0,0,16,7,0,16,16,4,11,0,15,0,7,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331019,UTHUKULI,2,"UPS (I-VIII)",3,"Local body",Urban,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,0,0,2,0,0,2,2,2,2,0,2,0,0,0,0
2012-13,33,Tamilnadu,3310,ERODE,331020,VELLAKOVIL,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4,0,4,0,4,0,4,3,4,4,4,1,0,4,0,0
2012-13,33,Tamilnadu,3310,ERODE,331020,VELLAKOVIL,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,0,1,0,1,1,2,1,2,2,1,0,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331020,VELLAKOVIL,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,Co-Ed,2,2,0,2,2,2,2,2,1,2,0,0,0,0,1,1,0,2,2,2,0,2,2,2,2,2,2,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331020,VELLAKOVIL,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0
2012-13,33,Tamilnadu,3310,ERODE,331020,VELLAKOVIL,5,"HSS (VI-XII)",1,"Department of Education",Urban,3,Co-Ed,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0,2,0,0
2012-13,33,Tamilnadu,3310,ERODE,331020,VELLAKOVIL,1,"PS (I-V)",3,"Local body",Rural,3,Co-Ed,43,43,0,23,43,43,43,27,22,32,0,0,0,0,39,4,0,0,39,8,0,43,43,6,41,0,38,0,23,0,0
