id,survey_year,state,college_institution,address_line1,address_line2,city,district,pin_code,website,area_in_acre,construct_in_sqmt,year_of_establishment,affiliat_university,other_affiliated_university_id,statutory_body_id,other_statutory_body,year_of_affiliation,location,latitude,longitude,type,autonomous,has_diploma_courses,management,specialized,evening,speciality,other_speciality,girl_exclusive,staff_quarter_available,non_teaching_staff,teaching_staff,total,student_hostel_available,hostel_count
7137,2015,Gujarat,"Shree Parekh Arts, Science and Commerce College","JADARA ROAD","NEAR TELEPHONE EXCHANGE",MAHUVA-364290,Bhavnagar,364290,http://psaccmahuva.org,5.564,4968.23,1966,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,1,NA,1987,R,21.085201,71.758688,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
50788,2015,Gujarat,"KHERALU TALUKA UTTAR VIBHAG KELVANI MANDAL SANCHALIT SCIENCE COLLEGE","Pro. Kesubhai Desai Vidyasankul","Taluko: Kheralu, At.&Post: Kheralu",Kheralu-384325,Mahesana,384325,http://sckheralu.org,46.614,8960,2014,"Hemchandracharya North Gujart University, Patan",NA,1,NA,2014,R,23.8832544,72.6266371,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,Science,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
51165,2015,"Uttar Pradesh","TIKADAS MAHARAJ BALIKA DEGREE COLLEGE, UNNAO","MURTIJA NAGAR",NA,NA,Unnao,206587,NA,NA,NA,2014,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",NA,1,NA,2014,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
92,2015,Gujarat,"BABARIA INSTITUTE OF PHARMACY,VARNAMA 213","VADODARA-MUMBAI NH#8",VARNAMA,VADODARA,Vadodara,391240,www.biteducampus.org,2.5,5424.01,2005,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2008,R,22.18911,73.18714,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Pharmacy,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
33082,2015,Chhatisgarh,"Shri Ram Sangeet Mahavidyalaya,Raipur","PD. VISHNU KRISHNA JOSHI MARG,",BUDHAPARA,RAIPUR,Raipur,492001,NA,0.136,12.5,1937,"Indira Kala Sangit Vishwavidyalaya, Khairagarh",NA,19,"Indira Kala Sangeet Vishwvidyalaya, Khairagarh C.G.",1962,U,21.14001,81.38001,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,"Fine Arts",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
16138,2015,"Uttar Pradesh","Abdul Aziz Ansari Degree College, Majadiha, Shahganj , Jaunpur","MAJDEEHA, SHAHGANJ, JAUNPUR, U.P.","MAJDEEHA, SHAHGANJ, JAUNPUR, U.P.",SHAHGANJ,Jaunpur,223101,www.mabct.org.in,31370,3098,1996,"Veer Bahadur Singh Purvanchal University, Jaunpur",NA,3,NA,1998,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Others,"MINORITY INSTITUTION",FALSE,FALSE,NA,NA,NA,FALSE,0
4097,2015,Gujarat,"Tolani Commerce College","POST BOX NO.27","Nr. Post Office",ADIPUR,Kachchh,370205,www.tcc.ac.in,1.9,2740.32,1973,"Krantiguru Shyamji Krishna Verma Kachchh University, Kachchh",NA,1,NA,1973,U,16.00001,77.00001,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,TRUE,1,4,5,TRUE,2
49885,2015,Telangana,"GEERAVANI DEGREE COLLEGE (YELDURTHY)","1-86/9, Ambedkar Circle",Yeldurthy,NA,Medak,502255,NA,NA,NA,2014,"Osmania University, Hyderabad",NA,1,NA,2014,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
8684,2015,Karnataka,"Sri Jagadaraddya Jayashantilingeshwar Educational Society's Matoshri A. Mallamma Sharnappa Patil Arts College for women Devdurg","Sri Mallikarjun Patil Jinning Factory",Deodurga,Deodurga,Raichur,584111,NA,5,4800,2005,"Karnataka State Women University, Bijapur",713,19,"REGISTER OF SOCITIES",2005,U,18.32152,80.32516,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
6008,2015,Gujarat,"The Sandipani Shikshan Mahavidyalay","SUMATI CAMPUS, SECTOR - 3, CHANKYAPURI, GHATLODIA","TALUKA : CITY AHMEDABAD",AHMEDABAD-380061,Ahmadabad,380061,www.shreenatheducation.org,2600,1596.59,2006,"Gujarat University, Ahmedabad",NA,3,NA,2007,R,23.071267,72.530307,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
51662,2015,Karnataka,"SREE KANAKDAS BSW COLLEGE, HUNGUND, BAGALKOT","NEAR A P M C AMARAVATI ROAD","Near A P M C AMARAVATI ROAD",HUNGUND,Bagalkot,587118,shreekanakadascollege.webs.com,3,500,2013,"Rani Channamma University, Belagavi",NA,1,NA,2014,R,16.03192,76.04069,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Others,"Social Work",FALSE,TRUE,2,6,8,FALSE,0
40466,2015,Karnataka,"SDM Trust Ayurvedic Medical College","Padma Nagar, Terdal - 587315","Tq: Jamkhandi. Dist:Bagalkot",Terdal,Bagalkot,587315,www.sdmayurcollegeterdal.com,10,33000,2005,"Rajiv Gandhi University of Health Sciences, Bangalore",NA,11,NA,2005,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
7180,2015,Gujarat,"Shri Kelavani Mandal Dhasa Sanchalit B.S.W. College","At-Dhasagam, Ta-Gadhada(Swa),",Dist-Bhavnagar.,Dhasagam,Botad,364730,NA,5,1000,2009,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,1,NA,2009,R,21.80474,71.51161,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Others,"Social Work",FALSE,TRUE,1,2,3,TRUE,1
16273,2015,Maharashtra,"Shri Naikwade Kirtan Mahavidyalaya, Akola","Ram Nagar,",Akola,Akola,Akola,444001,NA,0.95,204.24,2003,"Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya, Ramtek",713,1,NA,2004,U,20.708151,77.012205,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
45044,2015,Gujarat,"Sigma Engineering College MATAR, BHARUCH 100","At & PO MATAR","KARJAN AMOD ROAD",BHARUCH,Bharuch,392035,www.leads-india.ac.in,11.17,9629.59,2011,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2011,R,22.54367,73.64324,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Engineering & Technology",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
48648,2015,Gujarat,"Sigma Engineering College Matar-964","At & PO MATAR","KARJAN AMOD ROAD",BHARUCH,Bharuch,392035,www.leads-india.ac.in,11.17,9629.59,2013,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2013,R,22.00001,72.68001,"Affiliated College",FALSE,TRUE,"Private Un-Aided",TRUE,TRUE,"Engineering & Technology",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
18749,2015,Maharashtra,"Manoharbhai Patel Arts Commerce Science College, Sakoli","At Post Sakoli Dist- Bhandara",NA,Sakoli,Bhandara,441802,www.mbpcsakoli.org,10,20000,1968,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",NA,1,NA,1968,R,21.180001,80.42672,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
40283,2015,Karnataka,"Vydehi Institute of Dental Sciences & Research Centre","#82,EPIP Area,Nallurahalli,Whitefield ,Bangalore-560066","#82,EPIP Area,Nallurahalli,Whitefield ,Bangalore-560066","Bangalore Urban",Bangalore,560066,vids_info@yahoo.co.in,NA,141012,2003,"Rajiv Gandhi University of Health Sciences, Bangalore",NA,7,NA,2003,U,23.250001,NA,"Affiliated College",TRUE,FALSE,"Private Aided",TRUE,FALSE,Medical-Dental,NA,FALSE,TRUE,16,68,84,TRUE,2
1042,2015,Gujarat,"Shri G. H. GOSRANI COMMERCE & Shri D. D. NAGDA B.B.A.COLLEGE JAMNAGAR","Shri Bhagwanji Kachra Complex, Indira Gandhi marg,","Oshwal Circle.",Jamnagar-361004,Jamnagar,361004,www.ghgddn.oshwaleducationtrust.org,10,65000,1998,"Saurashtra University, Rajkot",NA,1,NA,1998,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
645,2015,Gujarat,"School of Interior Design","01, ""NISARG"", Nr. Dimple Row Houses, Behind Surat City Gymkhana,","Piplod, Surat, Choryasi.","Surat - 395007",Surat,395007,No,0.143,658.93,2009,"Veer Narmad South Gujarat University, Surat",NA,1,NA,2009,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Arts,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
45039,2015,Gujarat,"SHAYONA INSTITUTE OF BUSINESS MANAGEMENT, AHMEDABAD 820","Shayona Study campus, R.C.technical College Road,","Ghatlodia Ahmedabad Taluka-Ahmedabad",Ahmedabad-380061,Ahmadabad,380061,www.sibm-ahmedabad.org,0.5,2181,2011,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2011,U,23.14483,72.32188,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
1048,2015,Gujarat,"G.K.& C.K.BOSHIMIYA ARTS & COMM.JETPUR","Junagadh Road, P. B. No. 20","Mu. Jetpur - 360370, Dist, Rajkot (Saurashtra)","Jetpur - 360370",Rajkot,360370,www.bosamiacollege.org,15330,5146,1972,"Saurashtra University, Rajkot",NA,1,NA,1972,R,21.7506777,70.6156803,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
11818,2015,Kerala,"University College of Teacher Education, Government High School Campus, Paippad, Changanacherry, Kottayam","Pallickachira Kavala.P.O, Paippad",Changanacherry,"Changanacherry, PIN - 686537",Kottayam,686537,www.mgu.ac.in,0.65,1505.34,1993,"Mahatma Gandhi University, Kottayam",NA,3,NA,1993,R,9.424654,76.576867,"Constituent / University College",FALSE,FALSE,University,TRUE,FALSE,Others,"EDUCATION(TEACHER TRAINING)",FALSE,FALSE,NA,NA,NA,FALSE,0
33974,2015,Maharashtra,"Jaihind Gramonnati Sansthas Jaihind College of Science at Post Salgaon Tal Kudal Dist Sindhudurga","AT POST SALGAON",NA,KUDAL,Sindhudurg,416520,NA,NA,NA,2009,"Mumbai University Mumbai",NA,1,NA,2009,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
10198,2015,Karnataka,"SKET B.ED COLLEGE SRI KALAMATH, APMC ROAD, SAVADATTI","Shri Kumareshwar Education Society (R) College of Education (B.Ed)","Shri Kalmath, APMC Road, Saundatti",Saundatti,Belgaum,591126,skbedcollege@gmail.com,8238.68,2083.8,2008,"Rani Channamma University, Belagavi",NA,3,NA,2008,U,NA,92.24566,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Others,"College of Education (B.Ed)",FALSE,FALSE,NA,NA,NA,FALSE,0
747,2015,Gujarat,"KABARIYA ARTS, VAGHASIYA COMMERCE & BHAGAT SCIENCE MAHILA COLLEGE-AMRELI","Smt. Shantaben Haribhai Gajera Shaikshanik Sankul,","Chakkargadh Road, Amreli.- 365601",Amreli,Amreli,365601,www.amrelisankul.org,23,7186.51,2002,"Saurashtra University, Rajkot",NA,1,NA,2002,R,21.62001,71.23001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,TRUE,3,13,16,TRUE,11
25688,2015,Telangana,"Presidency School of Management & Computer Science",19-3-1090/S/1,"FALAKNUMA MAIN ROAD",HYDERABAD,Hyderabad,500053,www.presidencyschoolofmgmtandcompsc.ac.in,1,54366,1998,"Osmania University, Hyderabad",NA,6,NA,1998,U,17.344095,78.465729,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6699,2015,Gujarat,"H N S B COLLEGE OF MANAGEMENTSTUDIES BBA","COLLEGE CAMPUS, SHAMALAJI HIGHWAY,MOTIPURA,HIMATNAGAR","HIMMATNAGAR - 383001","HIMMATNAGAR - 383001","Sabar Kantha",383001,www.himatnagarkelavanimandal.org,1.25,756,1996,"Hemchandracharya North Gujart University, Patan",NA,1,NA,1996,U,23.6036268,72.963946,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
29825,2015,"Madhya Pradesh","Govt. College, Anjad","Thikri Road Anjad","Thikri Road Anjad",Anjad,Barwani,451556,www.anjadcollege.com,8.01,NA,1984,"Devi Ahilya Vishwavidyalaya, Indore",NA,1,NA,NA,R,25.120001,75.890001,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
866,2015,Gujarat,"M.J.GAJERA B.ED.MAHILA COLLEGE-AMRELI","Smt.Shantaben Haribhai Gajera Shaikshanik Sankul,","Chakkargadh road",Amreli,Amreli,365601,www.amrelisankul.org,23,7186.23,2002,"Saurashtra University, Rajkot",NA,1,NA,2002,R,21.62001,71.23001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,TRUE,1,1,2,TRUE,1
49374,2015,"Uttar Pradesh","DR. AMBEDKAR SMARAK EWAM SHRIMATI RAJKISHORI DEVI MAHILA MAHAVIDYALAYA, MITHAURA BAZAAR, MAHARAJGANJ",Mithaura,Mithaura,Maharajganj,Mahrajganj,273307,NA,1.3,1208,2013,"Deen Dayal Upadhyay Gorakhpur University, Gorakhpur",NA,1,NA,2013,R,27.130001,83.570001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
26437,2015,Assam,"Lalit Jain Commerce College",AliTikar,"Meherpur, Silchar-15",Silchar,Cachar,788015,NA,1.25,NA,1996,"Assam University, Silchar",NA,1,NA,2006,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Commerce,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
40401,2015,Karnataka,"Bharatesh College of Nursing","262/B Gopal Jinagouda Bharatesh Hospital,","Halaga, Belgaum",Belgaum,Belgaum,590020,www.pdbcn.org,7,5151.79,2003,"Rajiv Gandhi University of Health Sciences, Bangalore",NA,2,NA,2003,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Others,Nursing,FALSE,FALSE,NA,NA,NA,TRUE,2
33766,2015,Maharashtra,"Mahatma Education Societys Pillai College of Education and Research Plot No.1, Sector-8, Khanda Colony, New Panvel (w)  410 206","Plot No. 1","Sector 8","Khanda Colony, New Panvel",Raigarh,410206,www.pcerpanvel.ac.in,4401.52,3131.563,2007,"Mumbai University Mumbai",NA,3,NA,2007,U,18.98001,73.10001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
759,2015,Gujarat,"DR.SUBHASH MAHILA COLLEGE OF EDUCATION COLLEGE JUNAGADH","KHAMDHROL ROAD","NR. RAILWAY CROSSING, TALUKA-JUNAGADH",JUNAGADH-362001,Junagadh,362001,www.drsubhashmahilabed.com,12.26,7482,1986,"BHAKTA KAVI NARSINH MEHTA UNIVERSITY",NA,1,NA,1992,U,20.00001,70.00001,"Affiliated College",TRUE,FALSE,"Private Aided",TRUE,FALSE,"Education/Teacher Education",NA,TRUE,FALSE,NA,NA,NA,TRUE,1
41559,2015,Maharashtra,"Dhareshwar Vidya va Krida Pratishthans Dhareshwar College of Education, Pune","S.No.48 Indraprasthanagar Dhayari","S.No. 48 Indraprasthanagar Dhayari Pune 41",Pune,Pune,411041,Dvkp.org,2200,2400,2008,"Savitribai Phule Pune University",48,1,NA,2008,R,18.44729,73.810252,"Affiliated College",FALSE,FALSE,University,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
158,2015,Gujarat,"Sarvodaya Polytechnic Institute, Limbdi 643","Limbdi Dhandhuka State Highway Near Gopalnager",NA,Limbdi,Surendranagar,363421,www.spilimbdi.com,10.25,5625.14,2005,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2008,R,22.55571,71.80091,"Affiliated College",FALSE,TRUE,"Private Un-Aided",TRUE,FALSE,Technical,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
50511,2015,Maharashtra,"GANGABAI TALMALE ART, COMMERCE AND SCIENCE COLLEGE, BRAMHAPURI","Armori road near alnkar takies Bramhapuri.","Armori road, near alnkar takies Bramhapuri",Bramhapuri,Gadchiroli,441206,NA,1,4500,2012,"GONDWANA UNIVERSITY, GADCHIROLI",332,1,NA,2012,U,23.25001,75.25672,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
42181,2015,Maharashtra,"Arihant Education Foundations Arihant College of Education, Pune","Near Pulgate Busstand, Next to Vijaya Bank",Camp,Pune,Pune,411001,www.ace.arihant.ac.in,0,2650,2009,"Savitribai Phule Pune University",NA,3,NA,2009,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
21020,2015,Karnataka,"International Institute of Business Studies, No.70, Sujatha Complex, KHB Main Road, RT Nagar, Bangalore-560 032","International Institute of Business Studies, No.70, Sujatha Complex,","International Institute of Business Studies, No.70, Sujatha Complex,",Bangalore,Bangalore,560032,www.iibsonline.com,72,2322.5,2008,"Bangalore University, Bangalore",NA,19,Mangment,2009,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Others,Managment,FALSE,FALSE,NA,NA,NA,TRUE,2
49851,2015,Gujarat,"Prabhu BCA College","NR.SAI SAMARTH SOCIETY, B/H. SARDAYATAN SCHOOL,UMRA","TALUKO-CHORYASI, POST-SURAT,SURAT-395007",SURAT-395007,Surat,395007,www.disableindia.org,3101,1600,2014,"Veer Narmad South Gujarat University, Surat",NA,1,NA,2014,U,21.157521,72.775471,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Computer Application",NA,FALSE,FALSE,NA,NA,NA,TRUE,1
50021,2015,Maharashtra,"ARIHANT EDUCATION FOUNDATION'S ARIHANT INSTITUTE OF TEACHER TRAINING, BAWDHAN","Sr. No. 276/1/2, 277/1/2, 278/2,","Near Crystal Honda Showroom, Near Pune - Mumbai Highway, Bawdhan Bk,",Pune,Pune,411021,www.arihant.ac.in,0,2650,2014,"Savitribai Phule Pune University",NA,1,NA,2014,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
18050,2015,"Andhra Pradesh","Sri Subbaraya & Narayana College, Palnadu Road, Narasaraopeta,PIN- 522601 (CC-2P)","Palnad Road",NA,Narasaraopet,Guntur,522601,www.ssandncollege.org,2.9,3410.9644,2001,"Jawaharlal Nehru Technological University, Kakinada",4,6,NA,2011,R,16.14001,77.27001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
11553,2015,Kerala,"Mar Severios College of Teacher Education, Chengaroor P.O. Mallapally 689 594",Chengaroor,NA,Mallappally,Pathanamthitta,689594,www.msmtc.org,3.25,NA,1995,"Mahatma Gandhi University, Kottayam",NA,3,NA,NA,R,9.4461197,76.6365588,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
100,2015,Gujarat,"Manish Institute of Computer Studies","S. K. Patel Campus, Kamana Char Rasta","Gandhinagar Ambaji State Highway",Visnagar-384315,Mahesana,384315,www.mcavisnagar.org,2.5,3467,2002,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2009,R,23.682983,72.548368,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Computer Application",NA,FALSE,FALSE,NA,NA,NA,TRUE,2
4099,2015,Gujarat,"S.D.Shethia College of Education","Opp. Kudarati Upachar Kendra near Mahesh Nagar Village Mundra","Village Mundra Taluko Mundra Pin 370421",Mundra,Kachchh,370421,www.sdsbedcollege.org,2,929.36,1970,"Krantiguru Shyamji Krishna Verma Kachchh University, Kachchh",NA,"03,01",NA,1972,R,22.850001,69.750001,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6798,2015,Gujarat,"AHMEDABAD HOMOEPETHIC MEDICAL COLLEGE","Bopal Ghuma Road,Ghuma,Ahmedabad-380058",NA,Ahmedabad,Ahmadabad,380058,http://www.parul.ac.in/inahmcHome.html,1.29286,3553.64,1993,"Hemchandracharya North Gujart University, Patan",NA,12,NA,1995,U,23.02993,72.45911,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,Medical-Homeopathy,NA,FALSE,TRUE,2,2,4,TRUE,1
855,2015,Gujarat,"SMT. C.P. CHOKSI ARTS & SHREE P.L. CHOKSI COMMERCE COLLEGE, VERAVAL","Dr. RAJENDRA BHAVAN ROAD,","NEAR LIGHT HOUSE,VERAVAL-362265",VERAVAL,Junagadh,362265,WWW.CHOKSICOLLEGEVERAVAL.ORG,2.75,2040,1960,"BHAKTA KAVI NARSINH MEHTA UNIVERSITY",3,1,NA,1960,U,18.000001,68.000001,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
1003,2015,Gujarat,"SHREE A.V.J. OZA INSTITUTE OF B.ED. COLLEGE, LAKHTAR","RAILWAY STATION ROAD, OPP:A.P.M.C.,",LAKHTAR,LAKHTAR,Surendranagar,382775,www.avjozabed.com,21651,2240,2005,"Saurashtra University, Rajkot",NA,3,NA,2005,R,NA,NA,"Affiliated College",TRUE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
18540,2015,Maharashtra,"Manoharhai Patel Institute of Engineering and Technology, Shahapur","N.H. 06 SHAHAPUR",BHANDARA,BHANDARA,Bhandara,441906,www.mietbhandara.ac.in,16.75,12738,2010,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",NA,6,NA,2010,R,21.00009,79.00034,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
41289,2015,Maharashtra,"Kukadi Education Societys Arts College,Pimplegaon Pisa, Tal. Shrigonda,Dist.Ahmednagar","Pimpalgaon Pisa, Tal-Shrigonda, Dist-Ahmednagar, Pin.-413703","Pimpalgaon Pisa, Tal-Shrigonda, Dist-Ahmednagar, Pin.-413703","Pimpalgaon pisa",Ahmadnagar,413703,www.savitribaicollegeofarts.com,6,1620,1999,"Savitribai Phule Pune University",28,1,NA,1999,R,18.190001,74.460001,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6004,2015,Gujarat,"Sarvoday College of Education","N/R NEW A.P.M.C MARKET,B/H MATAVA KUVA",KALYANPURA,KALOL,Gandhinagar,382721,WWW.SARVODAYBEDCOLLEGE.ORG.IN,0.8,1161.288,2007,"Gujarat University, Ahmedabad",NA,3,NA,2007,R,23.249484,72.495593,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
1024,2015,Gujarat,"SADAR PATEL KELVANI MANDAL MAHILA B.ED.COLLEGE-JETPUR","Near Railway Crossing, Dhoraji Road",NA,Jetpur,Rajkot,360370,spkmjetpur.org,10.33,3769.1,2005,"Saurashtra University, Rajkot",NA,3,NA,2005,R,21.44001,70.37001,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,TRUE,FALSE,NA,NA,NA,TRUE,1
18595,2015,Maharashtra,"Samarth College, Lakhni","Samarth Mahavidyalaya, Samarth Nagar, Lakhani","At. Lakhani Po. Lakhani, Distt. Bhandara",Lakhani,Bhandara,441804,www.samarthcollege.com,2.5,6380,1964,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",NA,1,NA,1998,R,NA,NA,"Affiliated College",FALSE,FALSE,"Local Body",TRUE,FALSE,Arts,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
48673,2015,Gujarat,"GOVERNMENT POLYTECHNIC, VYARA 974","MALIWAD, KANJAPHATAK",VYARA,VYARA-394650,Surat,394650,www.gpvyara.org,NA,NA,2013,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2013,U,21.114964,73.39651,"Affiliated College",FALSE,TRUE,"State Government",TRUE,FALSE,"Engineering & Technology",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6860,2015,Gujarat,"SHRI K K SHAH NURSING COLLEGE VATRAK","At & Post : Vatrak","Ta : Bayad",Vatrak,"Sabar Kantha",383326,www.mniv.ac.in,46,24824.12,2010,"Hemchandracharya North Gujart University, Patan",52,2,NA,2010,R,23.036212,73.034852,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,Nursing,NA,FALSE,TRUE,4,6,10,TRUE,1
7169,2015,Gujarat,"Adarsh B.C.A. College","Adarsh Educational Campus, Hadadad-Botad Road,","At Post Hadadad",Botad,Bhavnagar,364710,adarshcampus.org,3.24,2444,2009,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,1,NA,2009,R,22.189321,71.634306,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Computer Application",NA,FALSE,FALSE,NA,NA,NA,TRUE,2
27623,2015,"Andhra Pradesh","Sri Surya Degree College, NAGARI Rural","10-10-203, VKS LAYOUT, NAGALAPURAM ROAD, NAGARI","NAGALAPURAM ROAD, NAGARI - 517 590",NAGARI,Chittoor,517590,--,2,2560.79,2001,"Sri Venkateswara University, Tirupathy",NA,1,NA,2001,R,13.560001,79.800001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
